Accident_Index,Location_Easting_OSGR ,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
2.01E+12,457172,451535,-1.130196,53.956754,12,3,2,1,41550,1,0.013194444,189,E06000014,6,2710,6,30,3,4,6,2710,0,0,1,1,2,0,0,1,1,E01013336
2.01E+12,465342,451909,-1.005625,53.95915,12,3,1,2,41550,1,0.027777778,189,E06000014,3,166,6,60,0,-1,-1,0,0,0,6,6,3,0,7,2,1,E01013351
2.01E+12,460210,453472,-1.083521,53.973818,12,3,2,3,13/03/2013,4,0.017361111,189,E06000014,6,3110,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01013350
2.01E+12,458078,447836,-1.117092,53.923411,12,3,2,1,13/03/2013,4,0.032638889,189,E06000014,3,1036,7,70,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013425
2.01E+12,456852,451023,-1.135167,53.952188,12,3,2,1,14/03/2013,5,0.038194444,189,E06000014,5,285,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013442
2.01E+12,462512,454243,-1.048272,53.980474,12,3,1,1,14/03/2013,5,0.026388889,189,E06000014,3,1036,1,40,1,4,5,415,0,0,4,2,2,0,0,2,1,E01013409
2.01E+12,457598,451431,-1.123724,53.955773,12,3,2,1,15/03/2013,6,0.017361111,189,E06000014,6,5710,6,30,3,4,6,0,0,5,1,2,2,0,0,1,1,E01013441
2.01E+12,459317,453468,-1.097135,53.973885,12,3,1,1,41611,3,0.020833333,189,E06000014,5,419,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01013349
2.01E+12,457623,452464,-1.123148,53.965053,12,3,1,1,15/03/2013,6,0.034722222,189,E06000014,3,59,6,30,0,-1,-1,0,0,5,1,1,2,4,0,1,1,E01013338
2.01E+12,462432,451846,-1.049982,53.958942,12,3,1,1,13/03/2013,4,0.020833333,189,E06000014,5,408,6,30,0,-1,-1,0,1,1,1,1,1,0,0,1,2,E01013399
2.01E+12,457923,454495,-1.11819,53.983272,12,3,2,1,17/03/2013,1,0.024305556,189,E06000014,3,19,6,40,3,4,6,3210,0,0,1,1,2,0,0,1,1,E01013432
2.01E+12,457073,456435,-1.130788,54.000801,12,3,2,1,19/03/2013,3,0.018055556,189,E06000014,6,2010,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013430
2.01E+12,456255,449173,-1.144603,53.935628,12,3,3,1,18/03/2013,2,0,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,2,E01013354
2.01E+12,457902,452336,-1.11892,53.963872,12,3,2,1,21/03/2013,5,0.013888889,189,E06000014,3,59,3,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01013392
2.01E+12,465919,444622,-0.998402,53.893591,12,3,1,1,22/03/2013,6,0.007638889,189,E06000014,6,210,6,60,0,-1,-1,0,0,0,6,4,1,0,0,2,1,E01013450
2.01E+12,459804,455157,-1.08938,53.989007,12,3,2,2,22/03/2013,6,0.01875,189,E06000014,5,417,6,40,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013431
2.01E+12,459415,451222,-1.096078,53.953689,12,3,2,1,19/03/2013,3,0.020833333,189,E06000014,3,59,6,30,9,4,6,0,0,0,1,1,1,0,0,1,2,E01013417
2.02E+12,459160,453275,-1.099591,53.972186,12,3,2,1,42959,6,0.798611111,189,E06000014,6,3210,6,30,3,4,6,3210,0,0,7,1,1,0,0,1,2,E01013346
2.02E+12,461171,452376,-1.069117,53.963874,12,3,2,1,42959,6,0.364583333,189,E06000014,5,408,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013383
2.01E+12,462486,450256,-1.049484,53.944647,12,3,2,1,27/03/2013,4,0.0375,189,E06000014,5,293,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013378
2.02E+12,461273,451344,-1.067769,53.954588,12,3,2,2,42959,6,0.8375,189,E06000014,3,1079,6,30,3,2,6,7510,0,5,4,1,1,0,0,1,1,E01013363
2.01E+12,456203,454243,-1.144463,53.981197,12,3,2,1,22/03/2013,6,0.027777778,189,E06000014,6,2210,6,30,8,4,6,0,0,0,6,3,2,0,0,2,1,E01013422
2.01E+12,461273,452688,-1.067474,53.966647,12,3,2,1,27/03/2013,4,0.020833333,189,E06000014,3,1036,6,30,3,4,6,3610,0,0,1,1,1,0,0,1,2,E01013382
2.01E+12,468643,446229,-0.956598,53.90768,12,3,1,1,31/03/2013,1,0.020833333,189,E06000014,5,302,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013452
2.01E+12,460299,451279,-1.082598,53.954099,12,3,2,1,30/03/2013,7,0.010416667,189,E06000014,6,7110,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01033069
2.01E+12,460847,452498,-1.074005,53.96499,12,3,2,1,41309,3,0.027777778,189,E06000014,3,1036,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01013369
2.01E+12,457681,450227,-1.122686,53.944943,12,3,1,1,30/03/2013,7,0.038194444,189,E06000014,5,413,6,30,2,4,6,5610,0,0,1,1,1,0,0,1,2,E01013443
2.01E+12,460432,453188,-1.080193,53.97124,12,3,1,1,41398,6,0.036111111,189,E06000014,6,3410,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013343
2.01E+12,461005,451297,-1.071837,53.954178,12,3,2,1,41490,2,0.025,189,E06000014,3,1036,6,30,3,2,3,19,0,0,4,1,1,0,0,1,1,E01013363
2.02E+12,461804,447372,-1.060479,53.918831,12,3,3,2,42959,6,0.527083333,189,E06000014,3,19,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013450
2.01E+12,460865,448296,-1.074567,53.927226,12,3,2,2,41612,6,0.027777778,189,E06000014,6,4610,6,30,0,-1,-1,0,0,0,1,1,2,7,0,2,1,E01013365
2.02E+12,456038,453328,-1.14717,53.973009,12,3,1,1,42959,6,0.3125,189,E06000014,3,59,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013422
2.01E+12,467547,451443,-0.972128,53.954679,12,3,2,2,41612,6,0.024305556,189,E06000014,3,1079,6,40,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01013351
2.01E+12,464379,453028,-1.020064,53.969326,12,3,1,2,13/04/2013,7,0.027777778,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,4,1,0,0,2,1,E01013419
2.01E+12,464114,455419,-1.023601,53.990846,12,3,1,1,14/04/2013,1,0.021527778,189,E06000014,3,64,3,60,1,4,3,1237,0,0,1,8,2,0,0,2,1,E01013437
2.01E+12,466663,458193,-0.984122,54.015452,12,3,3,1,14/04/2013,1,0.013888889,189,E06000014,3,64,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.01E+12,457449,452116,-1.125865,53.961945,12,3,2,1,15/04/2013,2,0.03125,189,E06000014,6,2710,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013335
2.01E+12,461244,452661,-1.067922,53.966408,12,3,2,1,15/04/2013,2,0.017361111,189,E06000014,3,1036,6,30,3,4,6,7410,0,4,1,1,1,0,0,1,2,E01013380
2.01E+12,470271,447639,-0.931498,53.920133,12,3,3,2,16/04/2013,3,0.022916667,189,E06000014,4,1228,6,30,8,4,6,0,0,0,1,1,1,0,0,2,1,E01013451
2.01E+12,460306,453454,-1.082061,53.973645,12,3,2,1,17/04/2013,4,0.027777778,189,E06000014,4,1363,6,30,3,2,6,3110,0,5,4,4,1,0,0,1,1,E01013350
2.01E+12,456634,450355,-1.138612,53.946209,12,3,2,1,18/04/2013,5,0.006944444,189,E06000014,6,5610,6,30,3,4,5,285,0,0,1,1,1,0,0,1,2,E01013446
2.01E+12,460849,452488,-1.073977,53.9649,12,3,2,1,41551,4,0.006944444,189,E06000014,3,1036,1,30,1,4,6,0,0,0,1,1,1,0,0,1,2,E01013369
2.01E+12,459323,455331,-1.096681,53.990626,12,3,1,1,20/04/2013,7,0.03125,189,E06000014,6,3310,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013431
2.01E+12,457548,450576,-1.124647,53.948094,12,3,1,1,20/04/2013,7,0.004861111,189,E06000014,6,5711,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013447
2.01E+12,459819,453460,-1.089484,53.973755,12,3,2,1,19/04/2013,6,0.00625,189,E06000014,6,3110,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013347
2.01E+12,459816,452512,-1.089716,53.965236,12,3,2,1,18/04/2013,5,0.003472222,189,E06000014,3,19,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01013344
2.01E+12,460851,452486,-1.073946,53.964882,12,3,2,1,22/04/2013,2,0.040972222,189,E06000014,3,1036,1,30,1,4,6,0,0,0,1,9,1,0,0,1,1,E01013369
2.01E+12,459189,451997,-1.099371,53.96068,12,3,1,1,21/04/2013,1,0.006944444,189,E06000014,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01013391
2.01E+12,460782,452445,-1.075006,53.964521,12,3,2,1,23/04/2013,3,0.008333333,189,E06000014,3,1036,6,30,3,4,6,3510,0,0,1,1,1,0,0,1,1,E01013369
2.01E+12,459351,451232,-1.097051,53.953786,12,3,2,1,27/04/2013,7,0.034722222,189,E06000014,3,59,6,30,3,4,6,2910,0,0,1,2,2,0,0,1,1,E01013417
2.01E+12,462098,451388,-1.055165,53.954866,12,3,2,1,29/04/2013,2,0,189,E06000014,6,7610,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013403
2.01E+12,461279,455290,-1.066861,53.99003,12,3,2,1,29/04/2013,2,0.027777778,189,E06000014,5,90,6,30,8,4,6,0,0,4,1,1,1,3,0,1,1,E01013407
2.02E+12,461519,452562,-1.063776,53.965504,12,3,2,1,42959,6,0.066666667,189,E06000014,5,408,6,30,6,4,6,7510,0,0,4,1,1,0,0,1,1,E01013383
2.01E+12,460971,451126,-1.072389,53.952646,12,3,2,1,30/04/2013,3,0.013888889,189,E06000014,3,19,6,30,6,2,5,295,0,5,1,1,1,0,0,1,2,E01013364
2.01E+12,466543,453044,-0.987077,53.969196,12,3,2,1,41338,6,0.017361111,189,E06000014,3,166,6,60,3,4,5,298,0,0,1,1,1,0,0,2,1,E01013352
2.01E+12,464141,455155,-1.023244,53.98847,12,3,2,1,41338,6,0.015277778,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.02E+12,458889,451019,-1.104156,53.951944,12,3,2,1,42928,5,0.642361111,189,E06000014,6,5710,6,30,3,4,6,5710,0,0,1,1,2,0,0,1,1,E01013397
2.01E+12,457863,451483,-1.119676,53.95621,12,3,2,1,41430,2,0,189,E06000014,4,1224,6,30,3,4,6,2810,0,0,4,1,1,0,0,1,1,E01013396
2.01E+12,460435,451432,-1.080495,53.955458,12,3,2,1,41522,5,0,189,E06000014,4,1227,6,30,0,-1,-1,0,0,4,4,1,1,0,0,1,2,E01033070
2.01E+12,459687,451714,-1.091838,53.958079,12,3,1,1,41522,5,0.003472222,189,E06000014,3,1036,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01033068
2.01E+12,458790,452195,-1.105414,53.962505,12,3,2,3,41552,6,0.03125,189,E06000014,5,405,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013391
2.01E+12,462266,451276,-1.052628,53.95384,12,3,2,3,14/05/2013,3,0.034722222,189,E06000014,3,1079,6,30,3,4,6,7710,0,0,1,2,2,0,0,1,1,E01013403
2.01E+12,458226,451405,-1.11416,53.955469,12,3,2,1,15/05/2013,4,0.027777778,189,E06000014,4,1224,6,30,3,4,6,2810,1,8,1,2,2,0,0,1,1,E01013396
2.01E+12,457255,450835,-1.129062,53.950454,12,3,1,1,16/05/2013,5,0.020833333,189,E06000014,5,413,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,1,E01013445
2.01E+12,459607,450010,-1.093389,53.942775,12,3,1,1,17/05/2013,6,0.027777778,189,E06000014,6,5510,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013412
2.01E+12,459202,450729,-1.099419,53.949283,12,3,2,1,16/05/2013,5,0.027777778,189,E06000014,3,1036,6,30,3,4,5,407,0,0,1,1,2,0,0,1,2,
2.01E+12,467277,454378,-0.975595,53.981089,12,3,2,1,18/05/2013,7,0.024305556,189,E06000014,6,1110,6,30,8,4,6,0,0,0,1,2,2,0,0,2,1,E01013351
2.01E+12,459692,451738,-1.091757,53.958295,12,3,2,1,16/05/2013,5,0.013888889,189,E06000014,3,1036,6,30,3,4,6,0,0,4,1,2,2,0,0,1,2,E01033068
2.01E+12,456139,451459,-1.14595,53.956184,12,3,2,1,23/05/2013,5,0.023611111,189,E06000014,4,1224,6,60,3,4,6,2610,0,0,1,1,1,0,0,2,1,E01013422
2.01E+12,461078,452280,-1.070528,53.963004,12,3,1,1,24/05/2013,6,0.039583333,189,E06000014,5,408,6,30,3,2,6,0,0,5,1,1,2,0,0,1,1,E01013383
2.01E+12,457839,450057,-1.120311,53.943398,12,3,2,1,23/05/2013,5,0.013888889,189,E06000014,5,413,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01013443
2.01E+12,459681,456147,-1.091062,53.997918,12,3,1,2,26/05/2013,1,0.023611111,189,E06000014,4,1363,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013377
2.01E+12,466075,457762,-0.993188,54.011654,12,3,2,2,26/05/2013,1,0.024305556,189,E06000014,3,64,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.02E+12,458730,453996,-1.106007,53.978715,12,3,2,1,28/11/2017,3,0.309027778,189,E06000014,6,3210,6,30,1,4,6,3210,0,1,4,1,4,0,0,1,2,E01013435
2.01E+12,461315,452498,-1.066872,53.964935,12,3,2,1,30/05/2013,5,0.014583333,189,E06000014,5,408,6,30,6,2,6,7510,0,5,1,1,1,0,0,1,1,E01013380
2.01E+12,463051,460568,-1.038745,54.037248,12,3,2,1,27/05/2013,2,0,189,E06000014,5,90,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,E01013438
2.01E+12,461010,451892,-1.071642,53.959525,12,3,2,1,31/05/2013,6,0.010416667,189,E06000014,3,1036,6,30,3,2,6,0,0,4,1,1,1,0,0,1,1,E01013383
2.02E+12,459639,452668,-1.092408,53.966677,12,3,2,1,42867,3,0.686111111,189,E06000014,3,19,6,30,8,4,6,0,0,0,4,1,2,0,0,1,2,E01013344
2.01E+12,460216,452423,-1.083637,53.96439,12,3,1,2,41400,4,0.006944444,189,E06000014,3,1036,6,30,3,4,6,3110,0,0,1,1,1,0,0,1,1,E01013366
2.01E+12,461545,452456,-1.063376,53.96453,12,3,2,1,41400,4,0,189,E06000014,6,7510,6,30,3,4,6,7510,0,0,1,1,1,0,0,1,1,E01013380
2.01E+12,456144,453304,-1.145535,53.972765,12,3,2,1,41431,5,0.03125,189,E06000014,3,59,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013422
2.01E+12,464794,456643,-1.01297,54.001761,12,3,4,3,41461,6,0.034027778,189,E06000014,3,64,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
2.01E+12,460163,452355,-1.084458,53.963785,12,3,1,1,41431,5,0.027083333,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013366
2.01E+12,459843,450366,-1.089724,53.945947,12,3,2,1,41492,7,0.010416667,189,E06000014,6,6810,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013412
2.02E+12,457508,450629,-1.12527,53.948594,12,3,2,1,24/11/2017,6,0.758333333,189,E06000014,6,5711,6,30,6,4,6,5711,0,0,4,1,1,0,0,1,2,E01013445
2.02E+12,461116,454076,-1.069615,53.979157,12,3,2,1,42837,2,0.447916667,189,E06000014,5,90,6,30,3,4,6,3510,0,0,1,1,1,0,0,1,2,E01013406
2.01E+12,459562,452757,-1.093539,53.967467,12,3,2,1,41523,1,0.011111111,189,E06000014,3,19,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01013346
2.01E+12,459839,452489,-1.08937,53.965027,12,3,1,1,41523,1,0,189,E06000014,3,19,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013366
2.01E+12,459674,451373,-1.092102,53.955016,12,3,1,1,41523,1,0.013888889,189,E06000014,3,1036,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01033068
2.01E+12,461290,448055,-1.068144,53.92501,12,3,1,1,41523,1,0.029861111,189,E06000014,3,64,7,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013365
2.01E+12,460728,452660,-1.075786,53.96646,12,3,1,1,41339,2,0.034722222,189,E06000014,6,3510,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013369
2.01E+12,462335,452005,-1.051428,53.960383,12,3,2,1,41553,2,0.009722222,189,E06000014,5,408,6,30,6,4,6,4110,0,0,1,1,1,0,0,1,1,E01013381
2.01E+12,460893,450283,-1.073745,53.945079,12,3,2,1,41553,2,0.013888889,189,E06000014,3,19,6,30,3,4,6,4810,0,5,1,1,1,0,0,1,1,E01013362
2.01E+12,461867,448038,-1.059362,53.924789,12,3,3,2,41614,4,0.020833333,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,5,1,1,0,0,2,1,E01013365
2.01E+12,457425,452605,-1.126139,53.966342,12,3,2,1,14/06/2013,6,0.006944444,189,E06000014,3,59,6,30,3,4,6,2110,0,0,1,2,2,0,0,1,1,E01013338
2.01E+12,460872,450688,-1.073985,53.948721,12,3,2,2,16/06/2013,1,0.011111111,189,E06000014,3,19,6,30,3,4,3,19,0,0,1,1,1,0,0,1,1,E01013364
2.01E+12,460895,449794,-1.073812,53.940684,12,3,1,1,16/06/2013,1,0,189,E06000014,6,7910,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013362
2.01E+12,460212,452425,-1.083697,53.964408,12,3,2,1,17/06/2013,2,0.027777778,189,E06000014,3,1036,6,30,3,4,6,3110,0,0,1,1,1,0,0,1,1,E01013366
2.01E+12,463400,448759,-1.035871,53.931083,12,3,1,1,19/06/2013,4,0.020833333,189,E06000014,3,64,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013378
2.01E+12,458977,447313,-1.103505,53.91861,12,3,1,1,20/06/2013,5,0.006944444,189,E06000014,5,289,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013340
2.01E+12,459674,451489,-1.09208,53.956059,12,3,2,1,20/06/2013,5,0.020833333,189,E06000014,3,1036,6,30,0,-1,-1,0,0,5,1,2,2,0,0,1,1,E01013416
2.01E+12,461005,451107,-1.071875,53.952471,12,3,2,1,18/06/2013,3,0.03125,189,E06000014,5,295,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013364
2.01E+12,460952,451480,-1.072608,53.955829,12,3,1,1,21/06/2013,6,0.024305556,189,E06000014,6,7210,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01033067
2.01E+12,456929,449712,-1.134238,53.940398,12,3,2,1,21/06/2013,6,0,189,E06000014,6,5610,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013449
2.01E+12,459292,451102,-1.097975,53.952625,12,3,1,2,18/06/2013,3,0.013888889,189,E06000014,3,59,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01013417
2.01E+12,460129,451630,-1.085119,53.957273,12,3,2,1,23/06/2013,1,0.007638889,189,E06000014,4,1227,6,30,6,2,6,7210,0,5,1,2,2,0,0,1,1,E01033068
2.01E+12,458406,451813,-1.111339,53.959115,12,3,2,1,24/06/2013,2,0.027777778,189,E06000014,3,59,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01013393
2.01E+12,460120,450581,-1.085462,53.947847,12,3,2,1,25/06/2013,3,0.025,189,E06000014,5,289,6,30,6,4,6,4810,0,0,1,1,1,0,0,1,1,E01013413
2.01E+12,459244,451226,-1.098683,53.953745,12,3,2,1,28/06/2013,6,0.027777778,189,E06000014,3,59,6,30,3,4,3,59,0,0,1,2,2,0,0,1,1,E01013417
2.01E+12,463582,455596,-1.031677,53.992502,12,3,1,1,28/06/2013,6,0.018055556,189,E06000014,3,1237,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01013409
2.01E+12,459301,450914,-1.097875,53.950934,12,3,2,1,29/06/2013,7,0.010416667,189,E06000014,3,1036,6,30,3,4,6,5710,0,0,1,1,1,0,0,1,1,E01013417
2.01E+12,466491,458065,-0.986774,54.014324,12,3,2,1,28/06/2013,6,0.034722222,189,E06000014,3,64,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,2,E01013437
2.01E+12,459665,451670,-1.092181,53.957687,12,3,2,1,28/06/2013,6,0.010416667,189,E06000014,3,1036,6,30,9,4,6,0,0,0,1,1,1,0,0,1,2,E01033068
2.01E+12,460860,453497,-1.073608,53.973966,12,3,2,1,30/06/2013,1,0.017361111,189,E06000014,5,90,6,30,6,2,5,418,0,5,1,1,1,0,0,1,2,E01013348
2.01E+12,456834,451522,-1.135348,53.956675,12,3,2,1,41340,4,0.031944444,189,E06000014,5,413,1,30,1,4,4,1224,0,0,1,1,1,0,0,1,2,E01013337
2.01E+12,459495,452836,-1.094545,53.968185,12,3,2,1,41340,4,0.013194444,189,E06000014,3,19,6,30,3,4,6,3010,0,0,1,1,1,0,0,1,1,E01013346
2.01E+12,457932,449284,-1.119041,53.936441,12,3,1,1,41340,4,0.020833333,189,E06000014,6,5611,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013353
2.01E+12,461059,453966,-1.07048,53.978158,12,3,1,1,41371,5,0.009027778,189,E06000014,5,90,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01013406
2.01E+12,455866,451469,-1.150109,53.956304,12,3,1,1,41401,6,0.009722222,189,E06000014,4,1224,6,60,1,4,3,1237,0,0,1,1,1,0,0,2,1,E01013421
2.01E+12,460587,453163,-1.077836,53.970997,12,3,3,2,41401,6,0.038888889,189,E06000014,5,94,6,30,3,4,6,3410,0,0,1,1,1,0,0,1,1,E01013343
2.01E+12,459131,451228,-1.100404,53.953776,12,3,2,2,41432,7,0,189,E06000014,3,59,6,30,3,4,6,2910,2,4,1,1,1,0,0,1,1,E01013397
2.02E+12,460537,453021,-1.078651,53.969745,12,3,2,1,42806,1,0.416666667,189,E06000014,5,94,6,30,3,4,6,3510,0,0,1,1,2,0,0,1,2,E01013343
2.01E+12,466239,457878,-0.99066,54.012676,12,3,2,2,41462,1,0.013888889,189,E06000014,3,64,6,60,6,4,5,92,0,0,1,1,1,0,0,2,1,E01013437
2.02E+12,459793,451385,-1.090311,53.955129,12,3,2,1,42778,7,0.684027778,189,E06000014,3,1036,6,30,8,4,6,0,0,0,4,1,1,0,0,1,1,E01013416
2.02E+12,460455,451762,-1.08015,53.95844,12,3,1,1,28/11/2017,3,0.458333333,189,E06000014,6,7210,6,30,7,2,6,7210,0,4,1,1,1,0,0,1,2,E01033070
2.01E+12,459756,453766,-1.090385,53.976512,12,3,2,1,41524,3,0,189,E06000014,6,3111,1,30,1,4,6,3110,0,0,1,1,1,0,0,1,1,E01013349
2.01E+12,460247,451423,-1.083361,53.955399,12,3,2,1,41524,3,0.03125,189,E06000014,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01033068
2.01E+12,459711,451761,-1.091463,53.958499,12,3,2,1,41524,3,0.013888889,189,E06000014,3,1036,6,30,8,4,6,0,0,4,1,1,1,0,0,1,1,E01033068
2.01E+12,455600,447366,-1.154907,53.919459,12,3,4,1,41554,4,0.027777778,189,E06000014,3,64,3,70,3,4,6,0,0,0,1,1,1,0,0,2,1,E01013424
2.01E+12,457756,452370,-1.121139,53.964194,12,3,2,1,41554,4,0,189,E06000014,5,285,6,30,3,2,3,59,0,0,1,1,1,0,0,1,1,E01013338
2.01E+12,460372,451673,-1.081407,53.957632,12,3,2,1,20/06/2013,5,0.034722222,189,E06000014,6,7210,6,30,0,-1,-1,0,0,1,1,1,1,0,0,1,2,E01033070
2.01E+12,460552,451754,-1.078649,53.958339,12,3,2,1,41615,6,0.013888889,189,E06000014,6,7210,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01033070
2.01E+12,459606,450005,-1.093405,53.94273,12,3,1,1,13/07/2013,7,0.03125,189,E06000014,5,407,2,40,3,1,6,5510,0,0,1,1,1,0,0,1,1,E01013412
2.01E+12,462230,452348,-1.052958,53.963478,12,3,2,1,14/07/2013,1,0.006944444,189,E06000014,6,4110,6,30,3,4,6,4110,0,0,1,1,1,0,0,1,1,E01013384
2.01E+12,461119,449847,-1.07039,53.941134,12,3,2,1,14/07/2013,1,0.010416667,189,E06000014,6,7910,6,30,3,4,6,7910,0,0,1,1,1,0,0,1,1,E01013360
2.01E+12,460411,451698,-1.080808,53.957852,12,3,1,1,16/07/2013,3,0.03125,189,E06000014,6,7210,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01033070
2.01E+12,460731,451957,-1.075881,53.960142,12,3,2,1,15/07/2013,2,0.003472222,189,E06000014,6,7210,6,30,3,4,6,7210,0,0,1,1,1,0,0,1,2,E01013369
2.01E+12,459941,453577,-1.087601,53.974792,12,3,2,1,16/07/2013,3,0.003472222,189,E06000014,6,3110,6,30,3,4,6,3110,0,0,1,1,1,0,0,1,2,E01013347
2.01E+12,460772,457178,-1.074216,54.007057,12,3,2,1,20/07/2013,7,0.020833333,189,E06000014,5,94,6,30,3,4,6,1610,0,0,1,1,1,0,0,1,1,E01013374
2.01E+12,462494,446210,-1.050188,53.908286,12,3,2,1,20/07/2013,7,0.006944444,189,E06000014,3,19,6,40,3,4,5,300,0,0,1,1,1,0,0,2,1,E01013450
2.01E+12,456837,451592,-1.13529,53.957303,12,3,1,2,21/07/2013,1,0.030555556,189,E06000014,5,413,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013337
2.01E+12,463551,460914,-1.031039,54.040296,12,3,2,2,19/07/2013,6,0.010416667,189,E06000014,6,1510,6,30,3,4,6,1510,0,0,1,1,1,0,0,2,2,E01013439
2.01E+12,460103,452262,-1.085391,53.962956,12,3,2,1,19/07/2013,6,0,189,E06000014,3,19,6,30,6,2,3,1036,0,5,1,1,1,0,0,1,2,E01013366
2.01E+12,455744,447495,-1.152692,53.920603,12,3,2,2,24/07/2013,4,0.017361111,189,E06000014,3,64,1,60,1,4,3,1237,0,0,1,1,1,0,0,2,1,E01013421
2.01E+12,456832,451524,-1.135379,53.956693,12,3,2,1,24/07/2013,4,0.010416667,189,E06000014,4,1224,1,30,1,4,5,413,0,0,1,1,1,0,0,1,1,E01013337
2.01E+12,460886,450446,-1.073819,53.946545,12,3,2,1,26/06/2013,4,0.010416667,189,E06000014,3,19,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01013362
2.01E+12,467333,458673,-0.973792,54.019679,12,3,4,1,26/07/2013,6,0.032638889,189,E06000014,3,64,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01013437
